8.797725458388596,-1.0580540152577085,-9.044488912501153,6.817132297227362,-8.86216447267597,-3.327418306286223,2.973602597232631,8.729068796345326,-8.332588695695748,-4.03420026754803,-9.714103880345665,-1.3460338708977906,10.464215842952324,3.6812764720744786,-3.472291936579101,9.142728406812099,7.87650149309262,-7.4893917897902815,1.4613136950712275,-4.135376750869269
-4.236207737033822,9.973556954283529,2.509107696466744,-4.465498092637837,0.564499503463437,11.106673403883782,-9.017321515038198,6.07325513581545,1.0408917288144577,-3.5810376521500644,2.356767359279817,9.024519189217909,-5.571600747100211,-8.969824679401414,-3.4410503406919783,6.474227418176646,6.8695307346668155,4.073628271430586,-9.048130740040943,-0.15577506934963115
-6.480292595958342,6.793061293739658,-2.883474797289977,-6.931237120047596,0.05873784333545362,3.6338614547283994,-5.572379089182882,8.026719674741265,0.6274147733244216,8.019000249784277,-5.1203920731912875,3.6583701851801504,-7.54760507957631,-7.213609151322505,8.656164962638233,9.43535478086893,10.434946544785067,-2.119693751834069,-6.8005526909815215,8.750276600437848
-1.7811695143391957,1.2058221210526825,-2.039721485713829,-0.3949281308014184,2.467922953097358,0.7589810711529998,6.447896865757811,6.091664907888456,2.6187773302307056,-4.15531648003576,-0.606402864296819,2.435273158204003,1.2424396826689617,6.081543039596055,-4.807905289893135,9.265178566085323,7.647510968996597,-0.33980185313712885,9.765641634059374,-3.225236227200415
8.985871906387146,-6.007306554430592,8.386944036630425,9.731443015277408,2.8288698602578446,-5.7215163176512025,1.5696593459202108,0.33045713833853974,4.56563814643234,-8.1667269649379,7.04075363305603,-6.6805674955778,11.292581227942726,1.6762748739427225,-6.307509601039117,0.9930761156415979,2.5345565392774687,7.161724658263278,1.6109698941556276,-6.57214158810995
-5.406413205321496,-6.696767587537595,-4.243290223135534,-4.81131286440832,9.418701962455941,-6.088446899313011,-9.438847092602886,8.485569647123716,9.370039587622204,0.707910088201091,-3.261884973598878,-7.480326470434742,-5.68175459692326,-12.239938294296364,0.3817493991476456,9.123536160460773,8.748734855005871,-5.139942337122148,-9.592271016028509,1.2560565758852649
3.368277519017526,-6.648524823418338,-3.270927785067248,2.9029512678082106,-0.6625841411270117,-8.214207939583854,-6.405045113445017,-7.9704274572401275,1.2898860828188154,10.22385527384993,-0.8566631461399451,-8.76852567164599,3.0225241310217146,-9.554471966165082,8.658957136622627,-7.171725472112022,-5.151269150506372,-1.7366166269987116,-7.98699203875211,9.336613455946036
5.853064404125028,6.5152246301435515,6.2547768140679025,4.454087581172038,-4.644459858390851,7.951868424762983,3.2042851210881276,-6.984659376721504,-1.3303475395837294,4.770817675612952,6.382577865855132,6.938209318636943,4.950607697713844,4.030450038305412,4.24935834380294,-7.83908223804021,-4.960767840182519,6.205214289331922,4.458428655609199,2.8978033683010542
-5.069548119218752,1.1825783926833995,-5.085540282673136,-5.051403865054325,6.083618046527551,2.010053462017261,-10.453967849768823,-8.456861763011865,5.346232110366239,1.0525712673794392,-4.702364626124315,2.1358175801154236,-6.591699631186284,-9.112968164424792,1.7225806172375715,-10.278712734455015,-9.223371813270006,-7.11650131988237,-7.371835897202004,1.1438468643639532
3.2289826135270903,3.5620589104768867,-8.875689717324942,3.5859541946221594,-3.1913526884139163,3.2641971844350772,-4.902681902209437,-5.154913447003673,-5.953157954337593,-8.405727828903059,-9.58945357464137,4.823582230441955,3.6456750257529933,-6.358381409865062,-7.634549370349345,-5.532625562494813,-4.448933825335138,-6.930851483963527,-7.314707744570348,-9.72505419846222
